statecode,ratingarea,age,premiumrate
FL,Rating Area 4,22,110.48
FL,Rating Area 4,23,110.48
FL,Rating Area 4,24,110.48
FL,Rating Area 4,25,110.54
FL,Rating Area 4,26,112.17
FL,Rating Area 4,27,114.13
FL,Rating Area 4,28,117.31
FL,Rating Area 4,29,119.91
FL,Rating Area 4,30,121.22
FL,Rating Area 4,31,123.17
FL,Rating Area 4,32,117.70
FL,Rating Area 4,33,126.35
FL,Rating Area 4,34,127.66
FL,Rating Area 4,35,128.39
FL,Rating Area 4,36,129.04
FL,Rating Area 4,37,129.69
FL,Rating Area 4,38,125.27
FL,Rating Area 4,39,131.65
FL,Rating Area 4,40,129.29
FL,Rating Area 4,41,130.19
FL,Rating Area 4,42,136.78
FL,Rating Area 4,43,139.39
FL,Rating Area 4,44,137.19
FL,Rating Area 4,45,146.74
FL,Rating Area 4,46,151.31
FL,Rating Area 4,47,156.44
FL,Rating Area 4,48,162.31
FL,Rating Area 4,49,168.10
FL,Rating Area 4,50,169.80
FL,Rating Area 4,51,181.06
FL,Rating Area 4,52,188.15
FL,Rating Area 4,53,187.35
FL,Rating Area 4,54,203.07
FL,Rating Area 4,55,211.20
FL,Rating Area 4,56,219.31
FL,Rating Area 4,57,226.58
FL,Rating Area 4,58,233.82
FL,Rating Area 4,59,227.91
FL,Rating Area 4,60,242.90
FL,Rating Area 4,61,237.51
FL,Rating Area 4,62,248.49
FL,Rating Area 4,63,250.66
FL,Rating Area 4,64,251.77
FL,Rating Area 4,65,251.92
FL,Rating Area 40,20,62.69
FL,Rating Area 40,21,107.72
FL,Rating Area 40,22,107.72
FL,Rating Area 40,23,107.72
FL,Rating Area 40,24,107.72
FL,Rating Area 40,25,107.77
FL,Rating Area 40,26,109.35
FL,Rating Area 40,27,111.25
FL,Rating Area 40,28,114.34
FL,Rating Area 40,29,116.87
FL,Rating Area 40,30,118.13
FL,Rating Area 40,31,115.68
FL,Rating Area 40,32,121.93
FL,Rating Area 40,33,119.94
FL,Rating Area 40,34,124.38
FL,Rating Area 40,35,125.09
FL,Rating Area 40,36,121.43
FL,Rating Area 40,37,122.42
FL,Rating Area 40,38,126.98
FL,Rating Area 40,39,128.25
FL,Rating Area 40,40,129.51
FL,Rating Area 40,41,127.97
FL,Rating Area 40,42,133.23
FL,Rating Area 40,43,135.76
FL,Rating Area 40,44,138.92
FL,Rating Area 40,45,142.89
FL,Rating Area 40,46,147.32
FL,Rating Area 40,47,152.30
FL,Rating Area 40,48,157.99
FL,Rating Area 40,49,163.60
FL,Rating Area 40,50,169.93
FL,Rating Area 40,51,176.17
FL,Rating Area 40,52,183.05
FL,Rating Area 40,53,190.01
FL,Rating Area 40,54,197.52
FL,Rating Area 40,55,205.41
FL,Rating Area 40,56,206.81
FL,Rating Area 40,57,221.25
FL,Rating Area 40,58,221.31
FL,Rating Area 40,59,232.02
FL,Rating Area 40,60,228.94
FL,Rating Area 40,61,242.42
FL,Rating Area 40,62,244.54
FL,Rating Area 40,63,246.88
FL,Rating Area 40,64,248.11
FL,Rating Area 40,65,248.26
FL,Rating Area 41,20,60.19
FL,Rating Area 41,21,103.61
FL,Rating Area 41,22,103.61
FL,Rating Area 41,23,103.61
FL,Rating Area 41,24,103.61
FL,Rating Area 41,25,103.65
FL,Rating Area 41,26,105.15
FL,Rating Area 41,27,106.97
FL,Rating Area 41,28,105.77
FL,Rating Area 41,29,112.33
FL,Rating Area 41,30,110.20
FL,Rating Area 41,31,115.34
FL,Rating Area 41,32,117.15
FL,Rating Area 41,33,118.29
FL,Rating Area 41,34,119.49
FL,Rating Area 41,35,120.17
FL,Rating Area 41,36,120.78
FL,Rating Area 41,37,121.38
FL,Rating Area 41,38,121.98
FL,Rating Area 41,39,123.19
FL,Rating Area 41,40,120.43
FL,Rating Area 41,41,126.21
FL,Rating Area 41,42,127.94
FL,Rating Area 41,43,122.02
FL,Rating Area 41,44,129.84
FL,Rating Area 41,45,132.47
FL,Rating Area 41,46,141.40
FL,Rating Area 41,47,146.16
FL,Rating Area 41,48,151.59
FL,Rating Area 41,49,152.63
FL,Rating Area 41,50,162.98
FL,Rating Area 41,51,168.94
FL,Rating Area 41,52,169.66
FL,Rating Area 41,53,175.35
FL,Rating Area 41,54,189.30
FL,Rating Area 41,55,196.86
FL,Rating Area 41,56,197.38
FL,Rating Area 41,57,212.33
FL,Rating Area 41,58,219.72
FL,Rating Area 41,59,223.04
FL,Rating Area 41,60,223.01
FL,Rating Area 41,61,234.88
FL,Rating Area 41,62,237.75
FL,Rating Area 41,63,240.78
FL,Rating Area 41,64,242.45
FL,Rating Area 41,65,242.59
FL,Rating Area 42,20,65.36
FL,Rating Area 42,21,112.38
FL,Rating Area 42,22,112.38
FL,Rating Area 42,23,112.38
FL,Rating Area 42,24,112.38
FL,Rating Area 42,25,112.45
FL,Rating Area 42,26,114.11
FL,Rating Area 42,27,116.12
FL,Rating Area 42,28,119.36
FL,Rating Area 42,29,122.03
FL,Rating Area 42,30,120.38
FL,Rating Area 42,31,122.26
FL,Rating Area 42,32,127.36
FL,Rating Area 42,33,128.61
FL,Rating Area 42,34,129.94
FL,Rating Area 42,35,130.68
FL,Rating Area 42,36,131.35
FL,Rating Area 42,37,132.01
FL,Rating Area 42,38,132.68
FL,Rating Area 42,39,134.01
FL,Rating Area 42,40,131.02
FL,Rating Area 42,41,137.34
FL,Rating Area 42,42,139.26
FL,Rating Area 42,43,137.57
FL,Rating Area 42,44,145.25
FL,Rating Area 42,45,149.43
FL,Rating Area 42,46,154.09
FL,Rating Area 42,47,159.33
FL,Rating Area 42,48,165.33
FL,Rating Area 42,49,165.65
FL,Rating Area 42,50,177.90
FL,Rating Area 42,51,184.48
FL,Rating Area 42,52,183.34
FL,Rating Area 42,53,191.49
FL,Rating Area 42,54,206.13
FL,Rating Area 42,55,212.91
FL,Rating Area 42,56,219.64
FL,Rating Area 42,57,226.42
FL,Rating Area 42,58,232.95
FL,Rating Area 42,59,235.67
FL,Rating Area 42,60,232.02
FL,Rating Area 42,61,244.08
FL,Rating Area 42,62,245.87
FL,Rating Area 42,63,247.79
FL,Rating Area 42,64,248.88
FL,Rating Area 42,65,249.03
FL,Rating Area 43,20,98.32
FL,Rating Area 43,21,167.07
FL,Rating Area 43,22,167.07
FL,Rating Area 43,23,167.07
FL,Rating Area 43,24,167.07
FL,Rating Area 43,25,167.46
FL,Rating Area 43,26,170.33
FL,Rating Area 43,27,173.78
FL,Rating Area 43,28,179.38
FL,Rating Area 43,29,183.97
FL,Rating Area 43,30,186.27
FL,Rating Area 43,31,189.71
FL,Rating Area 43,32,193.16
FL,Rating Area 43,33,195.31
FL,Rating Area 43,34,197.61
FL,Rating Area 43,35,195.16
FL,Rating Area 43,36,192.78
FL,Rating Area 43,37,201.11
FL,Rating Area 43,38,202.26
FL,Rating Area 43,39,204.55
FL,Rating Area 43,40,203.66
FL,Rating Area 43,41,210.29
FL,Rating Area 43,42,213.60
FL,Rating Area 43,43,218.19
FL,Rating Area 43,44,223.93
FL,Rating Area 43,45,230.87
FL,Rating Area 43,46,238.91
FL,Rating Area 43,47,247.95
FL,Rating Area 43,48,258.29
FL,Rating Area 43,49,268.48
FL,Rating Area 43,50,279.96
FL,Rating Area 43,51,291.29
FL,Rating Area 43,52,296.95
FL,Rating Area 43,53,313.73
FL,Rating Area 43,54,324.05
FL,Rating Area 43,55,333.32
FL,Rating Area 43,56,342.18
FL,Rating Area 43,57,350.07
FL,Rating Area 43,58,357.31
FL,Rating Area 43,59,360.27
FL,Rating Area 43,60,365.15
FL,Rating Area 43,61,361.25
FL,Rating Area 43,62,369.79
FL,Rating Area 43,63,364.78
FL,Rating Area 43,64,372.76
FL,Rating Area 43,65,372.87
FL,Rating Area 44,20,70.10
FL,Rating Area 44,21,121.05
FL,Rating Area 44,22,121.05
FL,Rating Area 44,23,121.05
FL,Rating Area 44,24,121.05
FL,Rating Area 44,25,121.12
FL,Rating Area 44,26,122.86
FL,Rating Area 44,27,120.32
FL,Rating Area 44,28,128.36
FL,Rating Area 44,29,124.62
FL,Rating Area 44,30,132.54
FL,Rating Area 44,31,134.63
FL,Rating Area 44,32,136.72
FL,Rating Area 44,33,138.03
FL,Rating Area 44,34,139.42
FL,Rating Area 44,35,126.36
FL,Rating Area 44,36,140.90
FL,Rating Area 44,37,141.60
FL,Rating Area 44,38,142.30
FL,Rating Area 44,39,143.69
FL,Rating Area 44,40,145.09
FL,Rating Area 44,41,147.18
FL,Rating Area 44,42,149.18
FL,Rating Area 44,43,137.45
FL,Rating Area 44,44,155.46
FL,Rating Area 44,45,159.85
FL,Rating Area 44,46,164.73
FL,Rating Area 44,47,170.22
FL,Rating Area 44,48,176.49
FL,Rating Area 44,49,182.50
FL,Rating Area 44,50,187.90
FL,Rating Area 44,51,181.65
FL,Rating Area 44,52,195.07
FL,Rating Area 44,53,196.98
FL,Rating Area 44,54,198.71
FL,Rating Area 44,55,200.71
FL,Rating Area 44,56,201.97
FL,Rating Area 44,57,202.32
FL,Rating Area 44,58,202.32
FL,Rating Area 44,59,202.32
FL,Rating Area 44,60,181.72
FL,Rating Area 44,61,202.41
FL,Rating Area 44,62,192.05
FL,Rating Area 44,63,202.41
FL,Rating Area 44,64,202.41
FL,Rating Area 44,65,202.58
FL,Rating Area 45,20,66.70
FL,Rating Area 45,21,115.43
FL,Rating Area 45,22,115.43
FL,Rating Area 45,23,115.43
FL,Rating Area 45,24,115.43
FL,Rating Area 45,25,112.34
FL,Rating Area 45,26,117.26
FL,Rating Area 45,27,119.36
FL,Rating Area 45,28,118.52
FL,Rating Area 45,29,125.54
FL,Rating Area 45,30,126.94
FL,Rating Area 45,31,122.02
FL,Rating Area 45,32,127.31
FL,Rating Area 45,33,132.43
FL,Rating Area 45,34,133.82
FL,Rating Area 45,35,134.60
FL,Rating Area 45,36,135.30
FL,Rating Area 45,37,135.99
FL,Rating Area 45,38,136.69
FL,Rating Area 45,39,138.08
FL,Rating Area 45,40,139.48
FL,Rating Area 45,41,141.57
FL,Rating Area 45,42,143.58
FL,Rating Area 45,43,146.37
FL,Rating Area 45,44,149.85
FL,Rating Area 45,45,154.21
FL,Rating Area 45,46,159.09
FL,Rating Area 45,47,160.37
FL,Rating Area 45,48,170.86
FL,Rating Area 45,49,177.04
FL,Rating Area 45,50,184.02
FL,Rating Area 45,51,185.88
FL,Rating Area 45,52,198.49
FL,Rating Area 45,53,197.22
FL,Rating Area 45,54,213.86
FL,Rating Area 45,55,221.02
FL,Rating Area 45,56,228.04
FL,Rating Area 45,57,234.33
FL,Rating Area 45,58,240.09
FL,Rating Area 45,59,242.39
FL,Rating Area 45,60,246.08
FL,Rating Area 45,61,248.42
FL,Rating Area 45,62,241.91
FL,Rating Area 45,63,250.87
FL,Rating Area 45,64,251.42
FL,Rating Area 45,65,251.56
FL,Rating Area 46,20,66.60
FL,Rating Area 46,21,115.57
FL,Rating Area 46,22,115.57
FL,Rating Area 46,23,115.57
FL,Rating Area 46,24,115.57
FL,Rating Area 46,25,115.66
FL,Rating Area 46,26,117.39
FL,Rating Area 46,27,119.48
FL,Rating Area 46,28,122.86
FL,Rating Area 46,29,125.63
FL,Rating Area 46,30,127.02
FL,Rating Area 46,31,129.10
FL,Rating Area 46,32,131.18
FL,Rating Area 46,33,132.48
FL,Rating Area 46,34,133.87
FL,Rating Area 46,35,134.64
FL,Rating Area 46,36,135.34
FL,Rating Area 46,37,136.03
FL,Rating Area 46,38,131.22
FL,Rating Area 46,39,138.11
FL,Rating Area 46,40,139.50
FL,Rating Area 46,41,136.97
FL,Rating Area 46,42,143.57
FL,Rating Area 46,43,146.35
FL,Rating Area 46,44,143.89
FL,Rating Area 46,45,154.15
FL,Rating Area 46,46,159.01
FL,Rating Area 46,47,164.47
FL,Rating Area 46,48,170.71
FL,Rating Area 46,49,176.87
FL,Rating Area 46,50,183.81
FL,Rating Area 46,51,190.65
FL,Rating Area 46,52,198.20
FL,Rating Area 46,53,205.83
FL,Rating Area 46,54,207.31
FL,Rating Area 46,55,222.08
FL,Rating Area 46,56,222.58
FL,Rating Area 46,57,236.45
FL,Rating Area 46,58,242.56
FL,Rating Area 46,59,244.89
FL,Rating Area 46,60,248.80
FL,Rating Area 46,61,241.97
FL,Rating Area 46,62,252.96
FL,Rating Area 46,63,254.85
FL,Rating Area 46,64,255.84
FL,Rating Area 46,65,255.99
FL,Rating Area 47,20,71.95
FL,Rating Area 47,21,124.71
FL,Rating Area 47,22,124.71
FL,Rating Area 47,23,124.71
FL,Rating Area 47,24,124.71
FL,Rating Area 47,25,124.82
FL,Rating Area 47,26,123.20
FL,Rating Area 47,27,129.00
FL,Rating Area 47,28,132.70
FL,Rating Area 47,29,135.74
FL,Rating Area 47,30,137.26
FL,Rating Area 47,31,139.54
FL,Rating Area 47,32,141.81
FL,Rating Area 47,33,143.24
FL,Rating Area 47,34,144.76
FL,Rating Area 47,35,145.59
FL,Rating Area 47,36,146.35
FL,Rating Area 47,37,147.11
FL,Rating Area 47,38,147.87
FL,Rating Area 47,39,149.39
FL,Rating Area 47,40,145.45
FL,Rating Area 47,41,143.55
FL,Rating Area 47,42,155.37
FL,Rating Area 47,43,158.41
FL,Rating Area 47,44,162.20
FL,Rating Area 47,45,166.93
FL,Rating Area 47,46,167.19
FL,Rating Area 47,47,178.22
FL,Rating Area 47,48,185.06
FL,Rating Area 47,49,191.79
FL,Rating Area 47,50,199.39
FL,Rating Area 47,51,206.89
FL,Rating Area 47,52,215.14
FL,Rating Area 47,53,223.31
FL,Rating Area 47,54,231.05
FL,Rating Area 47,55,237.93
FL,Rating Area 47,56,243.59
FL,Rating Area 47,57,248.27
FL,Rating Area 47,58,252.45
FL,Rating Area 47,59,254.14
FL,Rating Area 47,60,257.12
FL,Rating Area 47,61,258.94
FL,Rating Area 47,62,259.46
FL,Rating Area 47,63,259.57
FL,Rating Area 47,64,259.57
FL,Rating Area 47,65,259.72
FL,Rating Area 48,20,88.33
FL,Rating Area 48,21,159.21
FL,Rating Area 48,22,159.21
FL,Rating Area 48,23,159.21
FL,Rating Area 48,24,159.21
FL,Rating Area 48,25,159.55
FL,Rating Area 48,26,159.26
FL,Rating Area 48,27,165.56
FL,Rating Area 48,28,170.89
FL,Rating Area 48,29,175.26
FL,Rating Area 48,30,174.86
FL,Rating Area 48,31,180.72
FL,Rating Area 48,32,184.00
FL,Rating Area 48,33,182.69
FL,Rating Area 48,34,188.24
FL,Rating Area 48,35,189.39
FL,Rating Area 48,36,190.48
FL,Rating Area 48,37,188.80
FL,Rating Area 48,38,192.67
FL,Rating Area 48,39,194.85
FL,Rating Area 48,40,197.04
FL,Rating Area 48,41,200.32
FL,Rating Area 48,42,200.07
FL,Rating Area 48,43,207.83
FL,Rating Area 48,44,206.41
FL,Rating Area 48,45,219.92
FL,Rating Area 48,46,227.57
FL,Rating Area 48,47,236.17
FL,Rating Area 48,48,246.01
FL,Rating Area 48,49,255.70
FL,Rating Area 48,50,266.63
FL,Rating Area 48,51,277.42
FL,Rating Area 48,52,289.30
FL,Rating Area 48,53,294.95
FL,Rating Area 48,54,312.23
FL,Rating Area 48,55,323.82
FL,Rating Area 48,56,335.32
FL,Rating Area 48,57,346.38
FL,Rating Area 48,58,350.32
FL,Rating Area 48,59,359.95
FL,Rating Area 48,60,365.93
FL,Rating Area 48,61,363.12
FL,Rating Area 48,62,373.02
FL,Rating Area 48,63,375.69
FL,Rating Area 48,64,377.17
FL,Rating Area 48,65,377.29
FL,Rating Area 49,20,88.97
FL,Rating Area 49,21,158.01
FL,Rating Area 49,22,158.01
FL,Rating Area 49,23,158.01
FL,Rating Area 49,24,158.01
FL,Rating Area 49,25,155.42
FL,Rating Area 49,26,161.04
FL,Rating Area 49,27,160.80
FL,Rating Area 49,28,169.57
FL,Rating Area 49,29,171.33
FL,Rating Area 49,30,172.89
FL,Rating Area 49,31,179.31
FL,Rating Area 49,32,179.79
FL,Rating Area 49,33,184.58
FL,Rating Area 49,34,186.74
FL,Rating Area 49,35,184.27
FL,Rating Area 49,36,188.97
FL,Rating Area 49,37,190.05
FL,Rating Area 49,38,187.51
FL,Rating Area 49,39,193.30
FL,Rating Area 49,40,195.46
FL,Rating Area 49,41,198.71
FL,Rating Area 49,42,198.51
FL,Rating Area 49,43,206.15
FL,Rating Area 49,44,211.56
FL,Rating Area 49,45,218.12
FL,Rating Area 49,46,225.69
FL,Rating Area 49,47,234.21
FL,Rating Area 49,48,243.95
FL,Rating Area 49,49,253.55
FL,Rating Area 49,50,264.37
FL,Rating Area 49,51,275.06
FL,Rating Area 49,52,286.83
FL,Rating Area 49,53,298.07
FL,Rating Area 49,54,309.50
FL,Rating Area 49,55,321.19
FL,Rating Area 49,56,332.92
FL,Rating Area 49,57,343.90
FL,Rating Area 49,58,353.87
FL,Rating Area 49,59,357.99
FL,Rating Area 49,60,364.71
FL,Rating Area 49,61,363.24
FL,Rating Area 49,62,372.15
FL,Rating Area 49,63,375.18
FL,Rating Area 49,64,376.91
FL,Rating Area 49,65,377.03
FL,Rating Area 5,20,65.92
FL,Rating Area 5,21,113.30
FL,Rating Area 5,22,113.30
FL,Rating Area 5,23,113.30
FL,Rating Area 5,24,113.30
FL,Rating Area 5,25,113.38
FL,Rating Area 5,26,115.07
FL,Rating Area 5,27,117.09
FL,Rating Area 5,28,120.38
FL,Rating Area 5,29,123.07
FL,Rating Area 5,30,124.42
FL,Rating Area 5,31,126.44
FL,Rating Area 5,32,128.46
FL,Rating Area 5,33,129.73
FL,Rating Area 5,34,131.07
FL,Rating Area 5,35,131.82
FL,Rating Area 5,36,132.50
FL,Rating Area 5,37,133.17
FL,Rating Area 5,38,133.85
FL,Rating Area 5,39,135.19
FL,Rating Area 5,40,136.54
FL,Rating Area 5,41,138.56
FL,Rating Area 5,42,140.50
FL,Rating Area 5,43,143.19
FL,Rating Area 5,44,146.56
FL,Rating Area 5,45,146.80
FL,Rating Area 5,46,155.50
FL,Rating Area 5,47,160.80
FL,Rating Area 5,48,166.87
FL,Rating Area 5,49,172.85
FL,Rating Area 5,50,179.58
FL,Rating Area 5,51,186.24
FL,Rating Area 5,52,193.57
FL,Rating Area 5,53,200.98
FL,Rating Area 5,54,208.98
FL,Rating Area 5,55,217.13
FL,Rating Area 5,56,215.24
FL,Rating Area 5,57,231.60
FL,Rating Area 5,58,238.34
FL,Rating Area 5,59,241.11
FL,Rating Area 5,60,245.36
FL,Rating Area 5,61,248.02
FL,Rating Area 5,62,249.53
FL,Rating Area 5,63,251.42
FL,Rating Area 5,64,252.42
FL,Rating Area 5,65,252.56
FL,Rating Area 50,20,88.05
FL,Rating Area 50,21,151.90
FL,Rating Area 50,22,151.90
FL,Rating Area 50,23,151.90
FL,Rating Area 50,24,151.90
FL,Rating Area 50,25,152.22
FL,Rating Area 50,26,150.50
FL,Rating Area 50,27,157.92
FL,Rating Area 50,28,162.97
FL,Rating Area 50,29,163.88
FL,Rating Area 50,30,169.19
FL,Rating Area 50,31,172.29
FL,Rating Area 50,32,175.40
FL,Rating Area 50,33,177.34
FL,Rating Area 50,34,179.42
FL,Rating Area 50,35,180.51
FL,Rating Area 50,36,181.55
FL,Rating Area 50,37,182.58
FL,Rating Area 50,38,177.60
FL,Rating Area 50,39,182.18
FL,Rating Area 50,40,187.76
FL,Rating Area 50,41,187.84
FL,Rating Area 50,42,193.85
FL,Rating Area 50,43,197.99
FL,Rating Area 50,44,203.17
FL,Rating Area 50,45,209.45
FL,Rating Area 50,46,216.71
FL,Rating Area 50,47,224.86
FL,Rating Area 50,48,234.19
FL,Rating Area 50,49,243.38
FL,Rating Area 50,50,248.44
FL,Rating Area 50,51,263.98
FL,Rating Area 50,52,275.24
FL,Rating Area 50,53,286.63
FL,Rating Area 50,54,298.16
FL,Rating Area 50,55,309.33
FL,Rating Area 50,56,320.26
FL,Rating Area 50,57,330.59
FL,Rating Area 50,58,340.33
FL,Rating Area 50,59,344.43
FL,Rating Area 50,60,352.06
FL,Rating Area 50,61,357.84
FL,Rating Area 50,62,361.37
FL,Rating Area 50,63,365.14
FL,Rating Area 50,64,367.03
FL,Rating Area 50,65,367.14
FL,Rating Area 51,20,91.87
FL,Rating Area 51,21,157.79
FL,Rating Area 51,22,157.79
FL,Rating Area 51,23,157.79
FL,Rating Area 51,24,157.79
FL,Rating Area 51,25,155.48
FL,Rating Area 51,26,160.81
FL,Rating Area 51,27,164.06
FL,Rating Area 51,28,169.32
FL,Rating Area 51,29,173.64
FL,Rating Area 51,30,175.80
FL,Rating Area 51,31,179.04
FL,Rating Area 51,32,182.28
FL,Rating Area 51,33,184.31
FL,Rating Area 51,34,186.47
FL,Rating Area 51,35,187.61
FL,Rating Area 51,36,188.69
FL,Rating Area 51,37,189.77
FL,Rating Area 51,38,187.33
FL,Rating Area 51,39,189.38
FL,Rating Area 51,40,195.17
FL,Rating Area 51,41,198.40
FL,Rating Area 51,42,201.51
FL,Rating Area 51,43,201.85
FL,Rating Area 51,44,211.23
FL,Rating Area 51,45,214.63
FL,Rating Area 51,46,225.34
FL,Rating Area 51,47,233.84
FL,Rating Area 51,48,243.56
FL,Rating Area 51,49,253.14
FL,Rating Area 51,50,259.26
FL,Rating Area 51,51,274.61
FL,Rating Area 51,52,286.35
FL,Rating Area 51,53,297.66
FL,Rating Area 51,54,309.16
FL,Rating Area 51,55,320.87
FL,Rating Area 51,56,332.77
FL,Rating Area 51,57,343.87
FL,Rating Area 51,58,354.40
FL,Rating Area 51,59,358.62
FL,Rating Area 51,60,357.76
FL,Rating Area 51,61,369.66
FL,Rating Area 51,62,372.20
FL,Rating Area 51,63,374.84
FL,Rating Area 51,64,376.26
FL,Rating Area 51,65,376.38
FL,Rating Area 52,20,92.57
FL,Rating Area 52,21,159.06
FL,Rating Area 52,22,159.06
FL,Rating Area 52,23,159.06
FL,Rating Area 52,24,159.06
FL,Rating Area 52,25,159.39
FL,Rating Area 52,26,162.12
FL,Rating Area 52,27,165.39
FL,Rating Area 52,28,170.70
FL,Rating Area 52,29,175.07
FL,Rating Area 52,30,177.25
FL,Rating Area 52,31,180.52
FL,Rating Area 52,32,180.50
FL,Rating Area 52,33,185.83
FL,Rating Area 52,34,188.01
FL,Rating Area 52,35,189.16
FL,Rating Area 52,36,190.25
FL,Rating Area 52,37,191.34
FL,Rating Area 52,38,192.43
FL,Rating Area 52,39,194.61
FL,Rating Area 52,40,192.96
FL,Rating Area 52,41,200.07
FL,Rating Area 52,42,203.20
FL,Rating Area 52,43,207.56
FL,Rating Area 52,44,208.73
FL,Rating Area 52,45,211.96
FL,Rating Area 52,46,227.26
FL,Rating Area 52,47,235.84
FL,Rating Area 52,48,245.65
FL,Rating Area 52,49,251.00
FL,Rating Area 52,50,266.23
FL,Rating Area 52,51,277.00
FL,Rating Area 52,52,288.85
FL,Rating Area 52,53,300.28
FL,Rating Area 52,54,311.77
FL,Rating Area 52,55,322.83
FL,Rating Area 52,56,333.92
FL,Rating Area 52,57,344.60
FL,Rating Area 52,58,354.28
FL,Rating Area 52,59,358.24
FL,Rating Area 52,60,364.71
FL,Rating Area 52,61,369.22
FL,Rating Area 52,62,364.72
FL,Rating Area 52,63,374.67
FL,Rating Area 52,64,376.18
FL,Rating Area 52,65,376.30
FL,Rating Area 53,20,94.61
FL,Rating Area 53,21,160.47
FL,Rating Area 53,22,160.47
FL,Rating Area 53,23,160.47
FL,Rating Area 53,24,160.47
FL,Rating Area 53,25,163.41
FL,Rating Area 53,26,166.23
FL,Rating Area 53,27,169.61
FL,Rating Area 53,28,172.39
FL,Rating Area 53,29,179.61
FL,Rating Area 53,30,181.86
FL,Rating Area 53,31,181.61
FL,Rating Area 53,32,188.62
FL,Rating Area 53,33,190.74
FL,Rating Area 53,34,192.99
FL,Rating Area 53,35,194.18
FL,Rating Area 53,36,195.30
FL,Rating Area 53,37,196.43
FL,Rating Area 53,38,197.56
FL,Rating Area 53,39,199.81
FL,Rating Area 53,40,198.87
FL,Rating Area 53,41,205.44
FL,Rating Area 53,42,208.68
FL,Rating Area 53,43,208.67
FL,Rating Area 53,44,218.82
FL,Rating Area 53,45,225.64
FL,Rating Area 53,46,233.53
FL,Rating Area 53,47,242.40
FL,Rating Area 53,48,252.53
FL,Rating Area 53,49,262.53
FL,Rating Area 53,50,273.80
FL,Rating Area 53,51,284.60
FL,Rating Area 53,52,295.67
FL,Rating Area 53,53,306.65
FL,Rating Area 53,54,318.50
FL,Rating Area 53,55,330.54
FL,Rating Area 53,56,341.96
FL,Rating Area 53,57,344.77
FL,Rating Area 53,58,361.06
FL,Rating Area 53,59,364.67
FL,Rating Area 53,60,355.32
FL,Rating Area 53,61,373.92
FL,Rating Area 53,62,368.75
FL,Rating Area 53,63,377.76
FL,Rating Area 53,64,371.03
FL,Rating Area 53,65,371.15
FL,Rating Area 54,20,54.36
FL,Rating Area 54,21,93.78
FL,Rating Area 54,22,93.78
FL,Rating Area 54,23,93.78
FL,Rating Area 54,24,93.78
